record_code,format_version,submission_date,reporting_agency,release_agency,coordinator,tag_code_or_release_id,tag_type,first_sequential_number,last_sequential_number,related_group_type,related_group_id,species,run,brood_year,first_release_date,First_year,First_month,First_day,First_date,Last_year,Last_month,Last_day,Last_date,release_location_code,hatchery_location_code,stock_location_code,release_stage,rearing_type,study_type,release_strategy,avg_length,study_integrity,cwt_1st_mark,cwt_1st_mark_count,cwt_2nd_mark,cwt_2nd_mark_count,non_cwt_1st_mark,non_cwt_1st_mark_count,non_cwt_2nd_mark,non_cwt_2nd_mark_count,counting_method,tag_loss_rate,tag_loss_days,tag_loss_sample_size,tag_reused,comments,release_location_name,hatchery_location_name,hatchery,stock_location_name,release_location_state,release_location_rmis_region,release_location_rmis_basin,record_origin,Cleaned up release location,Cleaned up site name,LAT,LONG,Category,Bay_release,DistanceFromHatchery_in_meters,Ocean dist_FINAL,Excl,Notes,dist_hatch,dist_ocean
T,4.1,20121029,CDFW,CDFW,8,60378,12,,,,,1,3,2011,20120515,2012,5,15,41044,2012,5,15,41044,6FCSJOLB SHER NET,6FCSJMOK MRFI,6FCSJMOK,G,H,P,,,N,5000,113773,,,0,341507,,,C,0,0,0,,Associated tag code= 068706. Retention check not performed for this tag code,SAN JOAQ SHRM ISL NET PEN,MOK R FISH INS,mokelumne,MOKELUMNE RIVER,CA,SJOA,SJR,N,San Joaquin River,Sherman Island,38.0456,-121.7135,normal,UPSTREAM,111441,94592,,,0.111441,0.094592
T,4.1,20121029,CDFW,CDFW,8,68706,12,,,,,1,3,2011,20120515,2012,5,15,41044,2012,5,15,41044,6FCSJOLB SHER NET,6FCSJMOK MRFI,6FCSJMOK,G,H,P,,,N,5000,22989,,,0,69005,,,C,0,0,0,,Associated tag code= 060378. Retention check not performed for this group,SAN JOAQ SHRM ISL NET PEN,MOK R FISH INS,mokelumne,MOKELUMNE RIVER,CA,SJOA,SJR,N,San Joaquin River,Sherman Island,38.0456,-121.7135,normal,UPSTREAM,111441,94592,,,0.111441,0.094592
T,4.1,20121029,CDFW,CDFW,8,60382,12,,,,,1,3,2011,20120514,2012,5,14,41043,2012,5,15,41044,6FCSJOLB SHER NET,6FCSJMOK MRFI,6FCSJMOK,V,H,P,,,N,5000,34841,,,0,104640,,,C,0,13,419,,Associated tag code= 060410,SAN JOAQ SHRM ISL NET PEN,MOK R FISH INS,mokelumne,MOKELUMNE RIVER,CA,SJOA,SJR,N,San Joaquin River,Sherman Island,38.0456,-121.7135,normal,UPSTREAM,111441,94592,,,0.111441,0.094592
T,4.1,20121029,CDFW,CDFW,8,60410,12,,,,,1,3,2011,20120514,2012,5,14,41043,2012,5,15,41044,6FCSJOLB SHER NET,6FCSJMOK MRFI,6FCSJMOK,V,H,P,,,N,5000,102602,,,0,308140,,,C,0,13,419,,Associated tag code= 060382,SAN JOAQ SHRM ISL NET PEN,MOK R FISH INS,mokelumne,MOKELUMNE RIVER,CA,SJOA,SJR,N,San Joaquin River,Sherman Island,38.0456,-121.7135,normal,UPSTREAM,111441,94592,,,0.111441,0.094592
T,4.1,20121029,CDFW,CDFW,8,60408,12,,,,,1,3,2011,20120513,2012,5,13,41042,2012,5,14,41043,6FCSJOLB SHER NET,6FCSJMOK MRFI,6FCSJMOK,V,H,P,,,N,5000,99689,0,250,0,299976,,,C,0,20,404,,Associated tag code= 068704,SAN JOAQ SHRM ISL NET PEN,MOK R FISH INS,mokelumne,MOKELUMNE RIVER,CA,SJOA,SJR,N,San Joaquin River,Sherman Island,38.0456,-121.7135,normal,UPSTREAM,111441,94592,,,0.111441,0.094592
T,4.1,20121029,CDFW,CDFW,8,68704,12,,,,,1,3,2011,20120513,2012,5,13,41042,2012,5,14,41043,6FCSJOLB SHER NET,6FCSJMOK MRFI,6FCSJMOK,V,H,P,,,N,5000,34411,0,86,0,103544,,,C,0,20,404,,Associated tag code= 060408,SAN JOAQ SHRM ISL NET PEN,MOK R FISH INS,mokelumne,MOKELUMNE RIVER,CA,SJOA,SJR,N,San Joaquin River,Sherman Island,38.0456,-121.7135,normal,UPSTREAM,111441,94592,,,0.111441,0.094592
T,4.1,20121029,CDFW,CDFW,8,60407,12,,,,,1,3,2011,20120512,2012,5,12,41041,2012,5,13,41042,6FCSJOLB SHER NET,6FCSJMOK MRFI,6FCSJMOK,V,H,P,,,N,5000,99648,,,5000,501,0,300766,C,,21,398,,,SAN JOAQ SHRM ISL NET PEN,MOK R FISH INS,mokelumne,MOKELUMNE RIVER,CA,SJOA,SJR,N,San Joaquin River,Sherman Island,38.0456,-121.7135,normal,UPSTREAM,111441,94592,,,0.111441,0.094592
T,4.1,20121029,CDFW,CDFW,8,60409,12,,,,,1,3,2011,20120511,2012,5,11,41040,2012,5,12,41041,6FCSJOLB SHER NET,6FCSJMOK MRFI,6FCSJMOK,V,H,P,,,N,5000,93788,,,5000,671,0,289056,C,0.007,21,429,,Associated Tag Code= 068691,SAN JOAQ SHRM ISL NET PEN,MOK R FISH INS,mokelumne,MOKELUMNE RIVER,CA,SJOA,SJR,N,San Joaquin River,Sherman Island,38.0456,-121.7135,normal,UPSTREAM,111441,94592,,,0.111441,0.094592
T,4.1,20121029,CDFW,CDFW,8,68691,12,,,,,1,3,2011,20120511,2012,5,11,41040,2012,5,12,41041,6FCSJOLB SHER NET,6FCSJMOK MRFI,6FCSJMOK,V,H,P,,,N,5000,23271,,,5000,167,0,71723,C,0.007,21,429,,Associated tag code= 060409,SAN JOAQ SHRM ISL NET PEN,MOK R FISH INS,mokelumne,MOKELUMNE RIVER,CA,SJOA,SJR,N,San Joaquin River,Sherman Island,38.0456,-121.7135,normal,UPSTREAM,111441,94592,,,0.111441,0.094592
T,4.1,20121029,CDFW,CDFW,8,60399,12,,,,,1,3,2011,20120510,2012,5,10,41039,2012,5,11,41040,6FCSJOLB SHER NET,6FCSJMOK MRFI,6FCSJMOK,V,H,P,,,N,5000,98053,,,0,295652,,,C,0.003,21,329,,Associated tag code= 068707,SAN JOAQ SHRM ISL NET PEN,MOK R FISH INS,mokelumne,MOKELUMNE RIVER,CA,SJOA,SJR,N,San Joaquin River,Sherman Island,38.0456,-121.7135,normal,UPSTREAM,111441,94592,,,0.111441,0.094592
T,4.1,20121029,CDFW,CDFW,8,68707,12,,,,,1,3,2011,20120510,2012,5,10,41039,2012,5,11,41040,6FCSJOLB SHER NET,6FCSJMOK MRFI,6FCSJMOK,V,H,P,,,N,5000,23479,,,0,70800,,,C,0.003,21,329,,Associated tag code= 060399,SAN JOAQ SHRM ISL NET PEN,MOK R FISH INS,mokelumne,MOKELUMNE RIVER,CA,SJOA,SJR,N,San Joaquin River,Sherman Island,38.0456,-121.7135,normal,UPSTREAM,111441,94592,,,0.111441,0.094592
T,4.1,20121029,CDFW,CDFW,8,60398,12,,,,,1,3,2011,20120501,2012,5,1,41030,2012,5,2,41031,6FCSJOLB SHER NET,6FCSJMOK MRFI,6FCSJMOK,V,H,P,,,N,5000,99722,,,0,299585,,,C,0,22,402,,,SAN JOAQ SHRM ISL NET PEN,MOK R FISH INS,mokelumne,MOKELUMNE RIVER,CA,SJOA,SJR,N,San Joaquin River,Sherman Island,38.0456,-121.7135,normal,UPSTREAM,111441,94592,,,0.111441,0.094592
T,4.1,20121029,CDFW,CDFW,8,60415,12,,,,,1,3,2011,20120430,2012,4,30,41029,2012,5,1,41030,6FCSJOLB SHER NET,6FCSJMOK MRFI,6FCSJMOK,V,H,P,,,N,5000,108121,,,0,325578,,,C,,22,489,,,SAN JOAQ SHRM ISL NET PEN,MOK R FISH INS,mokelumne,MOKELUMNE RIVER,CA,SJOA,SJR,N,San Joaquin River,Sherman Island,38.0456,-121.7135,normal,UPSTREAM,111441,94592,,,0.111441,0.094592
T,4.1,20131121,CDFW,CDFW,8,60457,12,,,,,1,3,2012,20130529,2013,5,29,41423,2013,5,30,41424,6FCSJOLB SHER NET,6FCSJMOK MRFI,6FCSJMOK,V,H,P,FR,,N,5000,55447,,,5000,564,0,168215,C,,22,397,,,SAN JOAQ SHRM ISL NET PEN,MOK R FISH INS,mokelumne,MOKELUMNE RIVER,CA,SJOA,SJR,N,San Joaquin River,Sherman Island,38.0456,-121.7135,normal,UPSTREAM,111441,94592,,,0.111441,0.094592
T,4.1,20131121,CDFW,CDFW,8,60455,12,,,,,1,3,2012,20130528,2013,5,28,41422,2013,5,29,41423,6FCSJOLB SHER NET,6FCSJMOK MRFI,6FCSJMOK,V,H,P,FR,,N,5000,44211,,,0,133215,,,C,,19,406,,Associated tag code=068633. Held in rwy K together,SAN JOAQ SHRM ISL NET PEN,MOK R FISH INS,mokelumne,MOKELUMNE RIVER,CA,SJOA,SJR,N,San Joaquin River,Sherman Island,38.0456,-121.7135,normal,UPSTREAM,111441,94592,,,0.111441,0.094592
T,4.1,20131121,CDFW,CDFW,8,68633,12,,,,,1,3,2012,20130528,2013,5,28,41422,2013,5,29,41423,6FCSJOLB SHER NET,6FCSJMOK MRFI,6FCSJMOK,V,H,P,FR,,N,5000,65546,,,0,197404,,,C,,19,406,,Associated tag code= 060455. Fish held together in rwy K,SAN JOAQ SHRM ISL NET PEN,MOK R FISH INS,mokelumne,MOKELUMNE RIVER,CA,SJOA,SJR,N,San Joaquin River,Sherman Island,38.0456,-121.7135,normal,UPSTREAM,111441,94592,,,0.111441,0.094592
T,4.1,20131121,CDFW,CDFW,8,60489,12,,,,,1,3,2012,20130528,2013,5,28,41422,2013,5,28,41422,6FCSJOLB SHER NET,6FCSJMOK MRFI,6FCSJMOK,V,H,P,FR,,N,5000,98662,,,5000,243,0,300927,C,,21,411,,,SAN JOAQ SHRM ISL NET PEN,MOK R FISH INS,mokelumne,MOKELUMNE RIVER,CA,SJOA,SJR,N,San Joaquin River,Sherman Island,38.0456,-121.7135,normal,UPSTREAM,111441,94592,,,0.111441,0.094592
T,4.1,20131121,CDFW,CDFW,8,60486,12,,,,,1,3,2012,20130516,2013,5,16,41410,2013,5,17,41411,6FCSJOLB SHER NET,6FCSJMOK MRFI,6FCSJMOK,V,H,P,FR,,N,5000,113738,,,0,341576,,,C,,21,401,,,SAN JOAQ SHRM ISL NET PEN,MOK R FISH INS,mokelumne,MOKELUMNE RIVER,CA,SJOA,SJR,N,San Joaquin River,Sherman Island,38.0456,-121.7135,normal,UPSTREAM,111441,94592,,,0.111441,0.094592
T,4.1,20131121,CDFW,CDFW,8,60485,12,,,,,1,3,2012,20130515,2013,5,15,41409,2013,5,16,41410,6FCSJOLB SHER NET,6FCSJMOK MRFI,6FCSJMOK,V,H,P,FR,,N,5000,111413,,,5000,825,0,337082,C,,21,408,,,SAN JOAQ SHRM ISL NET PEN,MOK R FISH INS,mokelumne,MOKELUMNE RIVER,CA,SJOA,SJR,N,San Joaquin River,Sherman Island,38.0456,-121.7135,normal,UPSTREAM,111441,94592,,,0.111441,0.094592
T,4.1,20131121,CDFW,CDFW,8,60484,12,,,,,1,3,2012,20130514,2013,5,14,41408,2013,5,15,41409,6FCSJOLB SHER NET,6FCSJMOK MRFI,6FCSJMOK,V,H,P,FR,,N,5000,113137,,,5000,284,0,340819,C,,20,400,,,SAN JOAQ SHRM ISL NET PEN,MOK R FISH INS,mokelumne,MOKELUMNE RIVER,CA,SJOA,SJR,N,San Joaquin River,Sherman Island,38.0456,-121.7135,normal,UPSTREAM,111441,94592,,,0.111441,0.094592
T,4.1,20131121,CDFW,CDFW,8,60483,12,,,,,1,3,2012,20130502,2013,5,2,41396,2013,5,3,41397,6FCSJOLB SHER NET,6FCSJMOK MRFI,6FCSJMOK,V,H,P,FR,,N,5000,112082,,,5000,280,0,337662,C,,21,401,,,SAN JOAQ SHRM ISL NET PEN,MOK R FISH INS,mokelumne,MOKELUMNE RIVER,CA,SJOA,SJR,N,San Joaquin River,Sherman Island,38.0456,-121.7135,normal,UPSTREAM,111441,94592,,,0.111441,0.094592
T,4.1,20131121,CDFW,CDFW,8,60482,12,,,,,1,3,2012,20130501,2013,5,1,41395,2013,5,2,41396,6FCSJOLB SHER NET,6FCSJMOK MRFI,6FCSJMOK,V,H,P,FR,,N,5000,111906,,,0,336438,,,C,,20,164,,Some retention fish escaped from holding area,SAN JOAQ SHRM ISL NET PEN,MOK R FISH INS,mokelumne,MOKELUMNE RIVER,CA,SJOA,SJR,N,San Joaquin River,Sherman Island,38.0456,-121.7135,normal,UPSTREAM,111441,94592,,,0.111441,0.094592
T,4.1,20131121,CDFW,CDFW,8,60481,12,,,,,1,3,2012,20130430,2013,4,30,41394,2013,5,1,41395,6FCSJOLB SHER NET,6FCSJMOK MRFI,6FCSJMOK,V,H,P,FR,,N,5000,112399,,,0,337955,,,C,,20,396,,,SAN JOAQ SHRM ISL NET PEN,MOK R FISH INS,mokelumne,MOKELUMNE RIVER,CA,SJOA,SJR,N,San Joaquin River,Sherman Island,38.0456,-121.7135,normal,UPSTREAM,111441,94592,,,0.111441,0.094592
T,4.1,20080730,CDFW,CDFW,8,68614,12,,,,,1,3,2007,20080422,2008,4,22,39560,2008,4,24,39562,6FCSJMOK NHOP,6FCSJMOK MRFI,6FCSJMOK,V,H,P,FR,,N,5000,101458,,,0,305016,5000,119,C,0.0012,15,858,,,MOK R NEW HOPE LANDING,MOK R FISH INS,mokelumne,MOKELUMNE RIVER,CA,SJOA,MOKE,C,Mokelumne River,New Hope Landing,38.22846,-121.49129,normal,UPSTREAM,70600,135434,,,0.0706,0.135434
T,4.1,20100614,CDFW,CDFW,8,68682,12,,,,,1,3,2009,20100423,2010,4,23,40291,2010,4,23,40291,6FCSJOLB SHER NET,6FCSJMOK MRFI,6FCSJMOK,V,H,P,FR,,N,5000,99100,,,5000,584,,,C,,,,,Using average shed of 068613 and 068639,SAN JOAQ SHRM ISL NET PEN,MOK R FISH INS,mokelumne,MOKELUMNE RIVER,CA,SJOA,SJR,T,San Joaquin River,Sherman Island,38.0456,-121.7135,normal,UPSTREAM,111441,94592,,,0.111441,0.094592
T,4.1,20100614,CDFW,CDFW,8,68683,12,,,,,1,3,2009,20100423,2010,4,23,40291,2010,4,23,40291,6FCSJOLB SHER NET,6FCSJMOK MRFI,6FCSJMOK,V,H,P,FR,,N,5000,97748,,,5000,577,,,C,,,,,Using average shed of 068613 and 068639,SAN JOAQ SHRM ISL NET PEN,MOK R FISH INS,mokelumne,MOKELUMNE RIVER,CA,SJOA,SJR,T,San Joaquin River,Sherman Island,38.0456,-121.7135,normal,UPSTREAM,111441,94592,,,0.111441,0.094592
T,4.1,20100614,CDFW,CDFW,8,68684,12,,,,,1,3,2009,20100423,2010,4,23,40291,2010,4,23,40291,6FCSJOLB SHER NET,6FCSJMOK MRFI,6FCSJMOK,V,H,P,FR,,N,5000,98469,,,5000,581,,,C,,,,,Using average shed of 068613 and 068639,SAN JOAQ SHRM ISL NET PEN,MOK R FISH INS,mokelumne,MOKELUMNE RIVER,CA,SJOA,SJR,T,San Joaquin River,Sherman Island,38.0456,-121.7135,normal,UPSTREAM,111441,94592,,,0.111441,0.094592
T,4.1,20100614,CDFW,CDFW,8,68639,12,,,,,1,3,2009,20100421,2010,4,21,40289,2010,4,22,40290,6FCSJOLB SHER NET,6FCSJMOK MRFI,6FCSJMOK,V,H,P,FR,,N,5000,385466,,,5000,2600,,,C,,13,900,,,SAN JOAQ SHRM ISL NET PEN,MOK R FISH INS,mokelumne,MOKELUMNE RIVER,CA,SJOA,SJR,T,San Joaquin River,Sherman Island,38.0456,-121.7135,normal,UPSTREAM,111441,94592,,,0.111441,0.094592
T,4.1,20100614,CDFW,CDFW,8,68613,12,,,,,1,3,2009,20100421,2010,4,21,40289,2010,4,21,40289,6FCSJOLB SHER NET,6FCSJMOK MRFI,6FCSJMOK,V,H,P,FR,,N,5000,221003,,,5000,977,,,C,,24,900,,,SAN JOAQ SHRM ISL NET PEN,MOK R FISH INS,mokelumne,MOKELUMNE RIVER,CA,SJOA,SJR,T,San Joaquin River,Sherman Island,38.0456,-121.7135,normal,UPSTREAM,111441,94592,,,0.111441,0.094592
T,4.1,20110906,CDFW,CDFW,8,68759,12,,,,,1,3,2010,20110427,2011,4,27,40660,2011,4,28,40661,6FCSJOLB SHER,6FCSJMOK MRFI,6FCSJMOK,V,H,P,FR,,N,5000,99227,,,5000,993,0,297888,C,,19,393,,29% Net Pen Release,SAN JOAQ SHRM ISL OP JRSY,MOK R FISH INS,mokelumne,MOKELUMNE RIVER,CA,SJOA,SJR,N,San Joaquin River,Sherman Island,38.0456,-121.7135,normal,UPSTREAM,111441,94592,,,0.111441,0.094592
T,4.1,20110906,CDFW,CDFW,8,68694,12,,,,,1,3,2010,20110426,2011,4,26,40659,2011,4,27,40660,6FCSJOLB SHER NET,6FCSJMOK MRFI,6FCSJMOK,V,H,P,FR,,N,5000,112416,,,5000,565,0,339179,C,,16,400,,,SAN JOAQ SHRM ISL NET PEN,MOK R FISH INS,mokelumne,MOKELUMNE RIVER,CA,SJOA,SJR,N,San Joaquin River,Sherman Island,38.0456,-121.7135,normal,UPSTREAM,111441,94592,,,0.111441,0.094592
T,4.1,20110906,CDFW,CDFW,8,68758,12,,,,,1,3,2010,20110426,2011,4,26,40659,2011,4,27,40660,6FCSJOLB SHER NET,6FCSJMOK MRFI,6FCSJMOK,V,H,P,FR,,N,5000,99880,,,5000,497,0,298443,C,,20,400,,,SAN JOAQ SHRM ISL NET PEN,MOK R FISH INS,mokelumne,MOKELUMNE RIVER,CA,SJOA,SJR,N,San Joaquin River,Sherman Island,38.0456,-121.7135,normal,UPSTREAM,111441,94592,,,0.111441,0.094592
T,4.1,20110906,CDFW,CDFW,8,68757,12,,,,,1,3,2010,20110422,2011,4,22,40655,2011,4,25,40658,6FCSJOLB SHER NET,6FCSJMOK MRFI,6FCSJMOK,V,H,P,FR,,N,5000,99610,,,5000,1262,0,302884,C,,26,400,,,SAN JOAQ SHRM ISL NET PEN,MOK R FISH INS,mokelumne,MOKELUMNE RIVER,CA,SJOA,SJR,N,San Joaquin River,Sherman Island,38.0456,-121.7135,normal,UPSTREAM,111441,94592,,,0.111441,0.094592
T,4.1,20110906,CDFW,CDFW,8,68756,12,,,,,1,3,2010,20110421,2011,4,21,40654,2011,4,22,40655,6FCSJOLB SHER NET,6FCSJMOK MRFI,6FCSJMOK,V,H,P,FR,,N,5000,99081,,,5000,199,0,299070,C,,22,402,,,SAN JOAQ SHRM ISL NET PEN,MOK R FISH INS,mokelumne,MOKELUMNE RIVER,CA,SJOA,SJR,N,San Joaquin River,Sherman Island,38.0456,-121.7135,normal,UPSTREAM,111441,94592,,,0.111441,0.094592
T,4.1,20121029,CDFW,CDFW,8,60406,12,,,,,1,3,2011,20120429,2012,4,29,41028,2012,4,30,41029,6FCSJOLB SHER NET,6FCSJMOK MRFI,6FCSJMOK,V,H,P,,,N,5000,98462,,,0,295698,,,C,,25,402,,,SAN JOAQ SHRM ISL NET PEN,MOK R FISH INS,mokelumne,MOKELUMNE RIVER,CA,SJOA,SJR,N,San Joaquin River,Sherman Island,38.0456,-121.7135,normal,UPSTREAM,111441,94592,,,0.111441,0.094592
T,4.1,20121029,CDFW,CDFW,8,60405,12,,,,,1,3,2011,20120427,2012,4,27,41026,2012,4,29,41028,6FCSJOLB SHER NET,6FCSJMOK MRFI,6FCSJMOK,V,H,P,,,N,5000,99623,,,0,300079,,,C,,27,461,,,SAN JOAQ SHRM ISL NET PEN,MOK R FISH INS,mokelumne,MOKELUMNE RIVER,CA,SJOA,SJR,N,San Joaquin River,Sherman Island,38.0456,-121.7135,normal,UPSTREAM,111441,94592,,,0.111441,0.094592
T,4.1,20121029,CDFW,CDFW,8,60404,12,,,,,1,3,2011,20120426,2012,4,26,41025,2012,4,27,41026,6FCSJOLB SHER NET,6FCSJMOK MRFI,6FCSJMOK,V,H,P,,,N,5000,100713,,,0,302300,,,C,0,29,412,,,SAN JOAQ SHRM ISL NET PEN,MOK R FISH INS,mokelumne,MOKELUMNE RIVER,CA,SJOA,SJR,N,San Joaquin River,Sherman Island,38.0456,-121.7135,normal,UPSTREAM,111441,94592,,,0.111441,0.094592
T,4.1,20121029,CDFW,CDFW,8,60403,12,,,,,1,3,2011,20120425,2012,4,25,41024,2012,4,26,41025,6FCSJOLB SHER NET,6FCSJMOK MRFI,6FCSJMOK,V,H,P,,,N,5000,100061,,,0,300346,,,C,0,21,400,,,SAN JOAQ SHRM ISL NET PEN,MOK R FISH INS,mokelumne,MOKELUMNE RIVER,CA,SJOA,SJR,N,San Joaquin River,Sherman Island,38.0456,-121.7135,normal,UPSTREAM,111441,94592,,,0.111441,0.094592
T,4.1,20131121,CDFW,CDFW,8,60480,12,,,,,1,3,2012,20130417,2013,4,17,41381,2013,4,18,41382,6FCSJOLB SHER NET,6FCSJMOK MRFI,6FCSJMOK,V,H,P,FR,,N,5000,111896,,,0,339205,,,C,0.0049,21,408,,,SAN JOAQ SHRM ISL NET PEN,MOK R FISH INS,mokelumne,MOKELUMNE RIVER,CA,SJOA,SJR,N,San Joaquin River,Sherman Island,38.0456,-121.7135,normal,UPSTREAM,111441,94592,,,0.111441,0.094592
T,4.1,20100723,CDFW,CDFW,8,68679,12,,,,,1,3,2009,20100603,2010,6,3,40332,2010,6,3,40332,6FCSAAMN SUN,6FCSAAMN NBFH,6FCSAAMN,G,H,P,FR,101,N,5000,268016,,,5000,2274,0,4224,C,,21,845,,,AMERICAN R AT SUNRISE,NIMBUS FISH HATCHERY,nimbus,AMERICAN RIVER,CA,SAFA,AMER,T,American River,Sunrise Boat Ramp,38.632266,-121.27111,normal,UPSTREAM,4876,206117,,,0.004876,0.206117
T,4.1,20110816,CDFW,CDFW,8,68769,12,,,,,1,3,2010,20110610,2011,6,10,40704,2011,6,10,40704,6FCSAAMN SUN,6FCSAAMN NBFH,6FCSAAMN,V,H,P,FR,99,N,5000,268755,,,5000,597,0,1819,C,,21,900,,,AMERICAN R AT SUNRISE,NIMBUS FISH HATCHERY,nimbus,AMERICAN RIVER,CA,SAFA,AMER,T,American River,Sunrise Boat Ramp,38.632266,-121.27111,normal,UPSTREAM,4876,206117,,,0.004876,0.206117
T,4.1,20100720,CDFW,CDFW,8,68640,12,,,,,1,3,2008,20090526,2009,5,26,39959,2009,5,27,39960,6FCSAAMN,6FCSAAMN NBFH,6FCSAAMN,V,H,P,VO,,N,5000,264006,0,2997,5000,2997,,,C,,21,900,,Snout Erosion noted,AMERICAN RIVER,NIMBUS FISH HATCHERY,nimbus,AMERICAN RIVER,CA,SAFA,AMER,T,American River,Sunrise Boat Ramp,38.632266,-121.27111,normal,UPSTREAM,4876,206117,,Various sites (cross walked by date and N released),0.004876,0.206117
T,4.1,20100723,CDFW,CDFW,8,68677,12,,,,,1,3,2009,20100510,2010,5,10,40308,2010,5,10,40308,6FCSASBF DSPK,6FCSAAMN NBFH,6FCSAAMN,G,H,P,FR,96,N,5000,389432,,,5000,494,0,1182114,C,,21,796,,,SAC R AT DISCOVERY PARK,NIMBUS FISH HATCHERY,nimbus,AMERICAN RIVER,CA,SAFA,SACR,T,Sacramento River,Discovery Park,38.597544,-121.5084,normal,UPSTREAM,36597,172138,,,0.036597,0.172138
T,4.1,20100723,CDFW,CDFW,8,68678,12,,,,,1,3,2009,20100510,2010,5,10,40308,2010,5,10,40308,6FCSASBF DSPK,6FCSAAMN NBFH,6FCSAAMN,G,H,P,FR,96,N,5000,343111,,,5000,412,0,1031060,C,,21,802,,,SAC R AT DISCOVERY PARK,NIMBUS FISH HATCHERY,nimbus,AMERICAN RIVER,CA,SAFA,SACR,T,Sacramento River,Discovery Park,38.597544,-121.5084,normal,UPSTREAM,36597,172138,,,0.036597,0.172138
T,4.1,20110816,CDFW,CDFW,8,68767,12,,,,,1,3,2010,20110505,2011,5,5,40668,2011,5,6,40669,6FCSASBF DSPK,6FCSAAMN NBFH,6FCSAAMN,G,H,P,FR,95,N,5000,366781,,,0,1100844,,,C,,9,896,,,SAC R AT DISCOVERY PARK,NIMBUS FISH HATCHERY,nimbus,AMERICAN RIVER,CA,SAFA,SACR,T,Sacramento River,Discovery Park,38.597544,-121.5084,normal,UPSTREAM,36597,172138,,,0.036597,0.172138
T,4.1,20110816,CDFW,CDFW,8,68768,12,,,,,1,3,2010,20110505,2011,5,5,40668,2011,5,6,40669,6FCSASBF DSPK,6FCSAAMN NBFH,6FCSAAMN,G,H,P,FR,95,N,5000,378804,0,1332,0,1140936,,,C,,18,860,,,SAC R AT DISCOVERY PARK,NIMBUS FISH HATCHERY,nimbus,AMERICAN RIVER,CA,SAFA,SACR,T,Sacramento River,Discovery Park,38.597544,-121.5084,normal,UPSTREAM,36597,172138,,,0.036597,0.172138
T,4.1,20120829,CDFW,CDFW,8,60425,12,,,,,1,3,2011,20120509,2012,5,9,41038,2012,5,9,41038,6FCSAAMN,6FCSAAMN NBFH,6FCSAAMN,G,H,E,,,N,5000,275408,,,,,,,C,0,0,0,,Released immediately after tagging at Howe Ave. Ramp. No retention check,AMERICAN RIVER,NIMBUS FISH HATCHERY,nimbus,AMERICAN RIVER,CA,SAFA,AMER,N,American River,Howe Avenue,38.560237,-121.40963,normal,UPSTREAM,24131,186863,,Various sites (cross walked by date and N released),0.024131,0.186863
T,4.1,20120829,CDFW,CDFW,8,60424,12,,,,,1,3,2011,20120509,2012,5,9,41038,2012,5,9,41038,6FCSAAMN,6FCSAAMN NBFH,6FCSAAMN,G,H,P,,,N,5000,401994,,,0,1206787,,,C,0,19,825,,,AMERICAN RIVER,NIMBUS FISH HATCHERY,nimbus,AMERICAN RIVER,CA,SAFA,AMER,N,American River,Jibboom Street Boat Ramp,38.599578,-121.505863,normal,UPSTREAM,36283,174711,,Various sites (cross walked by date and N released),0.036283,0.174711
T,4.1,20120829,CDFW,CDFW,8,60423,12,,,,,1,3,2011,20120508,2012,5,8,41037,2012,5,8,41037,6FCSAAMN,6FCSAAMN NBFH,6FCSAAMN,V,H,P,,,N,5000,400789,,,5000,925,0,1206210,C,0.0023,23,870,,,AMERICAN RIVER,NIMBUS FISH HATCHERY,nimbus,AMERICAN RIVER,CA,SAFA,AMER,N,American River,Jibboom Street Boat Ramp,38.599578,-121.505863,normal,UPSTREAM,36283,174711,,Various sites (cross walked by date and N released),0.036283,0.174711
T,4.1,20131121,CDFW,CDFW,8,60476,12,,,,,1,3,2012,20130507,2013,5,7,41401,2013,5,7,41401,6FCSAAMN HOW,6FCSAAMN NBFH,6FCSAAMN,G,H,B,FR,,N,5000,279070,0,311,5000,622,,,C,,14,900,,Release Site Study,AMERICAN R AT HOWE,NIMBUS FISH HATCHERY,nimbus,AMERICAN RIVER,CA,SAFA,AMER,N,American River,Howe Avenue,38.560237,-121.40963,normal,UPSTREAM,24131,186863,,,0.024131,0.186863
T,4.1,20131121,CDFW,CDFW,8,60474,12,,,,,1,3,2012,20130506,2013,5,6,41400,2013,5,7,41401,6FCSAAMN JIB,6FCSAAMN NBFH,6FCSAAMN,G,H,P,FR,,N,5000,373919,,,5000,1194,0,1127275,C,,14,923,,,AMERICAN R AT JIBBOOM,NIMBUS FISH HATCHERY,nimbus,AMERICAN RIVER,CA,SAFA,AMER,N,American River,Jibboom Street Boat Ramp,38.599578,-121.505863,normal,UPSTREAM,36283,174711,,,0.036283,0.174711
T,4.1,20131121,CDFW,CDFW,8,60475,12,,,,,1,3,2012,20130506,2013,5,6,41400,2013,5,7,41401,6FCSAAMN JIB,6FCSAAMN NBFH,6FCSAAMN,G,H,P,FR,,N,5000,373607,,,0,1121596,,,C,0,0,0,,,AMERICAN R AT JIBBOOM,NIMBUS FISH HATCHERY,nimbus,AMERICAN RIVER,CA,SAFA,AMER,N,American River,Jibboom Street Boat Ramp,38.599578,-121.505863,normal,UPSTREAM,36283,174711,,,0.036283,0.174711
